id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
2863,16662,,,Cerrado,"fecha_invalida,monto_invalido"
2864,149,,,nan,"fecha_invalida,monto_invalido"
2865,17587,,-3183.57,nan,fecha_invalida
2866,24462,,,ABIERTO,"fecha_invalida,monto_invalido"
2867,20929,,,nan,"fecha_invalida,monto_invalido"
2868,10233,,,cerrado,"fecha_invalida,monto_invalido"
2869,22426,,,Abierto,"fecha_invalida,monto_invalido"
2870,19057,,5475.6,nan,fecha_invalida
2871,17340,,,Rechazado,"fecha_invalida,monto_invalido"
2873,6575,2025-06-22,,ABIERTO,monto_invalido
2874,3553,,8471.81,nan,fecha_invalida
2875,7102,,,Rechazado,"fecha_invalida,monto_invalido"
2876,22276,,,nan,"fecha_invalida,monto_invalido"
2877,13349,2025-04-17,,Cerrado,monto_invalido
2878,1667,,,Abierto,"fecha_invalida,monto_invalido"
2879,4472,,,nan,"fecha_invalida,monto_invalido"
2880,12403,,,nan,"fecha_invalida,monto_invalido"
2882,13898,2025-06-28,,nan,monto_invalido
2883,22481,2025-03-30,,cerrado,monto_invalido
2884,9447,,,cerrado,"fecha_invalida,monto_invalido"
2885,25626,,13446.77,ABIERTO,fecha_invalida
2886,15422,,8162.41,cerrado,fecha_invalida
2887,15678,,,Cerrado,"fecha_invalida,monto_invalido"
2888,19610,,12786.66,Abierto,fecha_invalida
2889,119,,,ABIERTO,"fecha_invalida,monto_invalido"
2891,9020,2025-12-31,,nan,monto_invalido
2892,20091,,12359.38,nan,fecha_invalida
2893,20889,,,nan,"fecha_invalida,monto_invalido"
2894,6093,,,Rechazado,"fecha_invalida,monto_invalido"
2895,21752,,,cerrado,"fecha_invalida,monto_invalido"
2896,8317,,8447.44,nan,fecha_invalida
2897,23043,,4398.04,Abierto,fecha_invalida
2898,2509,,5795.51,ABIERTO,fecha_invalida
2899,16523,2026-02-09,,nan,monto_invalido
2900,15659,,9304.79,Abierto,fecha_invalida
2901,12137,,2466.03,nan,fecha_invalida
2902,3779,,11354.33,Cerrado,fecha_invalida
2903,9815,,,Rechazado,"fecha_invalida,monto_invalido"
2904,2061,,678.66,nan,fecha_invalida
2905,7703,,,ABIERTO,"fecha_invalida,monto_invalido"
2906,765,,,Rechazado,"fecha_invalida,monto_invalido"
2907,906,,10151.8,Abierto,fecha_invalida
2908,10500,,14002.0,nan,fecha_invalida
2909,13727,,14365.5,nan,fecha_invalida
2911,20021,,,cerrado,"fecha_invalida,monto_invalido"
2912,9939,,,nan,"fecha_invalida,monto_invalido"
2913,24973,,5350.97,Rechazado,fecha_invalida
2914,13403,2025-03-26,,Rechazado,monto_invalido
2915,18974,,,Cerrado,"fecha_invalida,monto_invalido"
2916,3435,,,Rechazado,"fecha_invalida,monto_invalido"
2917,10227,,14318.74,Cerrado,fecha_invalida
2918,1151,,,Abierto,"fecha_invalida,monto_invalido"
2919,14747,,,Rechazado,"fecha_invalida,monto_invalido"
2920,15601,,7539.48,Abierto,fecha_invalida
2921,8024,,,ABIERTO,"fecha_invalida,monto_invalido"
2922,13360,,568.96,ABIERTO,fecha_invalida
2923,12812,,9303.42,nan,fecha_invalida
2924,24782,,,Cerrado,"fecha_invalida,monto_invalido"
2925,19897,,,cerrado,"fecha_invalida,monto_invalido"
2926,12223,,127.29,cerrado,fecha_invalida
2927,4153,,10642.29,Abierto,fecha_invalida
2928,7039,,,nan,"fecha_invalida,monto_invalido"
2929,16454,,8410.75,Rechazado,fecha_invalida
2930,12839,,6298.0,nan,fecha_invalida
2931,14029,,,Rechazado,"fecha_invalida,monto_invalido"
2933,314,,,ABIERTO,"fecha_invalida,monto_invalido"
2934,4576,,4394.39,Cerrado,fecha_invalida
2935,22511,,,ABIERTO,"fecha_invalida,monto_invalido"
2936,2541,2025-08-04,,cerrado,monto_invalido
2937,15378,,,cerrado,"fecha_invalida,monto_invalido"
2938,10709,,3219.37,ABIERTO,fecha_invalida
2939,11677,,,ABIERTO,"fecha_invalida,monto_invalido"
2940,17688,,12974.77,Rechazado,fecha_invalida
2941,14196,,,nan,"fecha_invalida,monto_invalido"
2943,213,,8998.13,nan,fecha_invalida
2944,12461,,,Abierto,"fecha_invalida,monto_invalido"
2945,20203,,884.96,nan,fecha_invalida
2946,6535,,14195.58,Rechazado,fecha_invalida
2947,16870,2025-08-30,,cerrado,monto_invalido
2948,25676,2026-01-06,,ABIERTO,monto_invalido
2950,3978,,14099.5,ABIERTO,fecha_invalida
2951,24089,,10153.4,nan,fecha_invalida
2952,8819,,1140.52,Cerrado,fecha_invalida
2953,22103,,,cerrado,"fecha_invalida,monto_invalido"
2954,1306,,6575.93,Cerrado,fecha_invalida
2955,5495,,,Rechazado,"fecha_invalida,monto_invalido"
2956,21726,,,Rechazado,"fecha_invalida,monto_invalido"
2957,17879,,1289.99,nan,fecha_invalida
2959,3668,,,Abierto,"fecha_invalida,monto_invalido"
2960,17917,,8169.85,cerrado,fecha_invalida
2961,21717,2025-08-17,,Abierto,monto_invalido
2962,1306,2025-12-12,,ABIERTO,monto_invalido
2963,5414,,,Abierto,"fecha_invalida,monto_invalido"
2964,20729,2025-12-14,,Rechazado,monto_invalido
2965,17469,,5909.33,cerrado,fecha_invalida
2966,8528,,,cerrado,"fecha_invalida,monto_invalido"
2967,24571,,,Abierto,"fecha_invalida,monto_invalido"
2969,18377,,,nan,"fecha_invalida,monto_invalido"
2970,24501,,932.75,nan,fecha_invalida
2972,2163,,,Abierto,"fecha_invalida,monto_invalido"
2973,5526,,,nan,"fecha_invalida,monto_invalido"
2974,12947,,12578.78,ABIERTO,fecha_invalida
2976,19709,2025-02-09,,ABIERTO,monto_invalido
2977,3636,,3418.67,nan,fecha_invalida
2978,16002,,,Abierto,"fecha_invalida,monto_invalido"
2979,22320,,,cerrado,"fecha_invalida,monto_invalido"
2981,4055,,,Abierto,"fecha_invalida,monto_invalido"
2983,6014,2025-07-28,,nan,monto_invalido
2984,23677,,11206.83,Abierto,fecha_invalida
2985,13199,,,Abierto,"fecha_invalida,monto_invalido"
2986,9112,,,ABIERTO,"fecha_invalida,monto_invalido"
2987,12498,,6005.74,nan,fecha_invalida
2988,4087,,,Rechazado,"fecha_invalida,monto_invalido"
2989,11057,,,cerrado,"fecha_invalida,monto_invalido"
2990,755,,3204.48,nan,fecha_invalida
2991,9470,2025-11-22,,Rechazado,monto_invalido
2992,13628,,10243.1,ABIERTO,fecha_invalida
2993,7625,,14655.52,nan,fecha_invalida
2994,16744,,618.19,Rechazado,fecha_invalida
2995,17011,,2541.96,ABIERTO,fecha_invalida
2996,2461,,854.8,nan,fecha_invalida
2998,1793,,,Cerrado,"fecha_invalida,monto_invalido"
2999,23553,,9237.49,Cerrado,fecha_invalida
3000,8729,,8678.22,nan,fecha_invalida
3001,25803,2026-01-18,,Cerrado,monto_invalido
3002,11675,,,nan,"fecha_invalida,monto_invalido"
3003,15924,,,cerrado,"fecha_invalida,monto_invalido"
3004,16110,,14818.54,Abierto,fecha_invalida
3005,14268,,,Cerrado,"fecha_invalida,monto_invalido"
3006,23138,,,Abierto,"fecha_invalida,monto_invalido"
3007,22295,,,Abierto,"fecha_invalida,monto_invalido"
3008,18810,,,nan,"fecha_invalida,monto_invalido"
3009,23444,,706.51,nan,fecha_invalida
3010,25773,,,nan,"fecha_invalida,monto_invalido"
3011,5869,2025-11-13,,cerrado,monto_invalido
3012,23196,2025-10-07,,Cerrado,monto_invalido
3013,10144,,214.39,Abierto,fecha_invalida
3015,13993,,3176.95,cerrado,fecha_invalida
3016,1304,,,Rechazado,"fecha_invalida,monto_invalido"
3017,23679,,,Abierto,"fecha_invalida,monto_invalido"
3018,18302,2026-01-14,,Abierto,monto_invalido
3019,16196,,5676.5,Cerrado,fecha_invalida
3020,15920,,9639.36,nan,fecha_invalida
3021,11613,2025-05-12,,Rechazado,monto_invalido
3022,14740,,,nan,"fecha_invalida,monto_invalido"
3023,14920,,,cerrado,"fecha_invalida,monto_invalido"
3024,18872,,,nan,"fecha_invalida,monto_invalido"
3025,25862,,8251.99,Abierto,fecha_invalida
3026,6156,,11083.07,nan,fecha_invalida
3027,25899,,,cerrado,"fecha_invalida,monto_invalido"
3028,18198,2026-01-23,,cerrado,monto_invalido
3029,6138,,,Cerrado,"fecha_invalida,monto_invalido"
3030,6637,,7434.46,nan,fecha_invalida
3031,23201,,,nan,"fecha_invalida,monto_invalido"
3033,9852,,,nan,"fecha_invalida,monto_invalido"
3034,25739,,13670.35,Rechazado,fecha_invalida
3035,327,,3037.69,Abierto,fecha_invalida
3036,9492,,11587.73,Rechazado,fecha_invalida
3037,17700,,7034.89,Abierto,fecha_invalida
3038,17850,,,Rechazado,"fecha_invalida,monto_invalido"
3039,2259,,,Rechazado,"fecha_invalida,monto_invalido"
3040,5798,,4691.08,Abierto,fecha_invalida
3041,13292,,10237.62,nan,fecha_invalida
3042,126,,,Abierto,"fecha_invalida,monto_invalido"
3043,3099,,,Rechazado,"fecha_invalida,monto_invalido"
3044,1888,,,cerrado,"fecha_invalida,monto_invalido"
3045,11399,2025-03-21,,ABIERTO,monto_invalido
3046,7062,,,Cerrado,"fecha_invalida,monto_invalido"
3047,18168,,294.48,ABIERTO,fecha_invalida
3048,498,,13171.6,ABIERTO,fecha_invalida
3049,23809,,4320.18,Cerrado,fecha_invalida
3050,18418,2025-03-14,,Rechazado,monto_invalido
3051,15387,,13708.19,Cerrado,fecha_invalida
3052,25650,,,cerrado,"fecha_invalida,monto_invalido"
3054,20673,,,Rechazado,"fecha_invalida,monto_invalido"
3055,13404,,,Cerrado,"fecha_invalida,monto_invalido"
3056,24661,,,Abierto,"fecha_invalida,monto_invalido"
3057,24005,,,ABIERTO,"fecha_invalida,monto_invalido"
3058,13765,2026-01-15,,cerrado,monto_invalido
3060,23020,2025-01-11,,Cerrado,monto_invalido
3061,14526,,,ABIERTO,"fecha_invalida,monto_invalido"
3062,24613,,,ABIERTO,"fecha_invalida,monto_invalido"
3063,5626,,909.39,Abierto,fecha_invalida
3064,8212,,,nan,"fecha_invalida,monto_invalido"
3065,9245,,,Rechazado,"fecha_invalida,monto_invalido"
3066,1126,,5440.37,Abierto,fecha_invalida
3067,19498,,980.04,ABIERTO,fecha_invalida
3068,23563,,7915.01,Abierto,fecha_invalida
3069,4622,,12237.77,nan,fecha_invalida
3070,1611,,,Cerrado,"fecha_invalida,monto_invalido"
3071,443,,6934.85,cerrado,fecha_invalida
3073,9590,,5305.12,nan,fecha_invalida
3074,11480,,4873.25,Abierto,fecha_invalida
3075,18513,,3915.77,cerrado,fecha_invalida
3076,24191,,8959.6,nan,fecha_invalida
3077,22059,,,nan,"fecha_invalida,monto_invalido"
3078,1803,,,Rechazado,"fecha_invalida,monto_invalido"
3080,24421,,,Rechazado,"fecha_invalida,monto_invalido"
3081,993,,,ABIERTO,"fecha_invalida,monto_invalido"
3082,5250,2026-01-14,,nan,monto_invalido
3083,16985,2025-09-12,,Cerrado,monto_invalido
3084,17071,,1133.04,nan,fecha_invalida
3085,3836,,,nan,"fecha_invalida,monto_invalido"
3086,18709,,11486.64,Cerrado,fecha_invalida
3087,5203,,,Cerrado,"fecha_invalida,monto_invalido"
3088,12169,,,Abierto,"fecha_invalida,monto_invalido"
3089,18790,,8755.02,cerrado,fecha_invalida
3090,14253,,7168.08,ABIERTO,fecha_invalida
3091,9190,,6235.77,cerrado,fecha_invalida
3092,1903,,,cerrado,"fecha_invalida,monto_invalido"
3093,21654,2025-10-02,,nan,monto_invalido
3094,14655,,11257.16,Cerrado,fecha_invalida
3095,5434,,,Rechazado,"fecha_invalida,monto_invalido"
3097,9107,,,Abierto,"fecha_invalida,monto_invalido"
3098,11633,,,ABIERTO,"fecha_invalida,monto_invalido"
3099,3847,,,Cerrado,"fecha_invalida,monto_invalido"
3100,2389,,1788.99,Rechazado,fecha_invalida
3101,15691,,,Abierto,"fecha_invalida,monto_invalido"
3102,6620,2025-08-10,,Rechazado,monto_invalido
3103,17124,,,Cerrado,"fecha_invalida,monto_invalido"
3104,24816,,,Cerrado,"fecha_invalida,monto_invalido"
3105,571,,12334.86,nan,fecha_invalida
3106,16288,,6767.62,nan,fecha_invalida
3107,4475,,9998.35,nan,fecha_invalida
3108,24061,,3966.29,nan,fecha_invalida
3109,17141,,,ABIERTO,"fecha_invalida,monto_invalido"
3110,24551,,,nan,"fecha_invalida,monto_invalido"
3112,11767,,,Rechazado,"fecha_invalida,monto_invalido"
3113,7580,,,nan,"fecha_invalida,monto_invalido"
3114,6905,,1323.2,ABIERTO,fecha_invalida
3115,14045,,5067.28,nan,fecha_invalida
3116,3172,,,nan,"fecha_invalida,monto_invalido"
3118,13237,,,Cerrado,"fecha_invalida,monto_invalido"
3119,10564,,,Cerrado,"fecha_invalida,monto_invalido"
3120,7369,,,Abierto,"fecha_invalida,monto_invalido"
3121,4443,,,nan,"fecha_invalida,monto_invalido"
3122,1718,,11266.92,Abierto,fecha_invalida
3123,6459,,9887.06,nan,fecha_invalida
3124,4464,,,nan,"fecha_invalida,monto_invalido"
3125,16072,,,nan,"fecha_invalida,monto_invalido"
3126,16650,,875.23,ABIERTO,fecha_invalida
3127,1654,,,nan,"fecha_invalida,monto_invalido"
3128,24901,,,cerrado,"fecha_invalida,monto_invalido"
3129,15637,,14735.81,nan,fecha_invalida
3130,18367,,,nan,"fecha_invalida,monto_invalido"
3131,8256,2025-01-02,,Abierto,monto_invalido
3132,22022,,,Rechazado,"fecha_invalida,monto_invalido"
3133,21555,2026-01-13,,Abierto,monto_invalido
3134,17586,,13795.47,Rechazado,fecha_invalida
3135,25602,,,Abierto,"fecha_invalida,monto_invalido"
3136,6682,,3835.47,cerrado,fecha_invalida
3137,15465,,2903.41,cerrado,fecha_invalida
3138,9312,,,cerrado,"fecha_invalida,monto_invalido"
3140,10995,,145.28,Rechazado,fecha_invalida
3141,4298,,,ABIERTO,"fecha_invalida,monto_invalido"
3142,12240,,,Rechazado,"fecha_invalida,monto_invalido"
3143,5523,,,cerrado,"fecha_invalida,monto_invalido"
3145,7582,,,Rechazado,"fecha_invalida,monto_invalido"
3147,19269,,,Cerrado,"fecha_invalida,monto_invalido"
3148,2823,2025-09-30,,Cerrado,monto_invalido
3150,19889,,,Abierto,"fecha_invalida,monto_invalido"
3151,25746,2025-10-12,,Abierto,monto_invalido
3152,23687,,12693.82,Abierto,fecha_invalida
3153,13621,,13854.22,ABIERTO,fecha_invalida
3155,21923,,,Abierto,"fecha_invalida,monto_invalido"
3156,15142,,,Cerrado,"fecha_invalida,monto_invalido"
3157,8000,,,Cerrado,"fecha_invalida,monto_invalido"
3158,14730,,,nan,"fecha_invalida,monto_invalido"
3159,12190,,1094.08,cerrado,fecha_invalida
3160,22322,,14595.07,ABIERTO,fecha_invalida
3161,3384,,,nan,"fecha_invalida,monto_invalido"
3162,180,,,nan,"fecha_invalida,monto_invalido"
3163,5629,,1468.76,Abierto,fecha_invalida
3165,16787,,,Cerrado,"fecha_invalida,monto_invalido"
3166,23806,2025-10-23,,Rechazado,monto_invalido
3167,12616,,,ABIERTO,"fecha_invalida,monto_invalido"
3168,14853,,122.09,Rechazado,fecha_invalida
3169,19596,,,nan,"fecha_invalida,monto_invalido"
3171,7272,,6367.3,Rechazado,fecha_invalida
3172,19239,,,cerrado,"fecha_invalida,monto_invalido"
3173,24055,,,ABIERTO,"fecha_invalida,monto_invalido"
3174,23555,,653.59,cerrado,fecha_invalida
3175,13535,,,cerrado,"fecha_invalida,monto_invalido"
3176,10734,,2301.35,nan,fecha_invalida
3177,2222,,3643.17,nan,fecha_invalida
3178,5013,,9810.01,nan,fecha_invalida
3179,9103,,10437.08,Cerrado,fecha_invalida
3180,15254,,,Abierto,"fecha_invalida,monto_invalido"
3181,6419,,,Cerrado,"fecha_invalida,monto_invalido"
3182,20593,,,Cerrado,"fecha_invalida,monto_invalido"
3183,11540,,12888.01,Cerrado,fecha_invalida
3184,21952,,,nan,"fecha_invalida,monto_invalido"
3185,11056,,,ABIERTO,"fecha_invalida,monto_invalido"
3186,24610,,,Cerrado,"fecha_invalida,monto_invalido"
3187,20816,,,Cerrado,"fecha_invalida,monto_invalido"
3188,6623,,7076.52,nan,fecha_invalida
3189,6091,,7545.57,Cerrado,fecha_invalida
3190,4162,,,Abierto,"fecha_invalida,monto_invalido"
3191,14150,,3091.79,nan,fecha_invalida
3192,21392,,,cerrado,"fecha_invalida,monto_invalido"
3193,6617,,2381.86,nan,fecha_invalida
3194,24742,,,nan,"fecha_invalida,monto_invalido"
3195,21388,,,cerrado,"fecha_invalida,monto_invalido"
3197,16059,,4396.09,Cerrado,fecha_invalida
3198,10584,,,ABIERTO,"fecha_invalida,monto_invalido"
3199,6338,,13986.96,Rechazado,fecha_invalida
3200,23394,,,Rechazado,"fecha_invalida,monto_invalido"
3201,17906,,7793.46,Cerrado,fecha_invalida
3202,9608,,12863.87,ABIERTO,fecha_invalida
3203,25644,,,Rechazado,"fecha_invalida,monto_invalido"
3204,24110,,8557.18,nan,fecha_invalida
3205,3225,,,cerrado,"fecha_invalida,monto_invalido"
3206,24309,,,Rechazado,"fecha_invalida,monto_invalido"
3207,2041,,9952.93,Abierto,fecha_invalida
3208,10830,,7548.64,Cerrado,fecha_invalida
3210,17248,,,nan,"fecha_invalida,monto_invalido"
3211,19250,,,nan,"fecha_invalida,monto_invalido"
3212,16499,2025-06-03,,Cerrado,monto_invalido
3213,6084,,8118.57,nan,fecha_invalida
3214,10724,,12248.33,Cerrado,fecha_invalida
3215,13465,2025-11-21,,ABIERTO,monto_invalido
3216,7338,,,nan,"fecha_invalida,monto_invalido"
3217,11735,,,Rechazado,"fecha_invalida,monto_invalido"
3218,17302,,,nan,"fecha_invalida,monto_invalido"
3219,9477,,,Rechazado,"fecha_invalida,monto_invalido"
3220,876,,3650.32,ABIERTO,fecha_invalida
3221,21324,,6960.34,nan,fecha_invalida
3222,23959,,,Rechazado,"fecha_invalida,monto_invalido"
3223,21176,,,nan,"fecha_invalida,monto_invalido"
3224,19734,,11460.78,Abierto,fecha_invalida
3225,24284,,,Abierto,"fecha_invalida,monto_invalido"
3226,11063,2025-12-21,,Abierto,monto_invalido
3227,22013,,,Abierto,"fecha_invalida,monto_invalido"
3228,7743,2025-01-10,,nan,monto_invalido
3229,10412,,,Cerrado,"fecha_invalida,monto_invalido"
3230,23417,,14098.73,Abierto,fecha_invalida
3231,11197,,14752.68,Cerrado,fecha_invalida
3232,21792,2025-02-05,,nan,monto_invalido
3233,14994,,,nan,"fecha_invalida,monto_invalido"
3234,17375,2025-05-21,,ABIERTO,monto_invalido
3235,13847,,,cerrado,"fecha_invalida,monto_invalido"
3236,13514,,12497.32,Abierto,fecha_invalida
3238,13825,,,cerrado,"fecha_invalida,monto_invalido"
3239,15472,,11719.69,Abierto,fecha_invalida
3240,19379,,11851.27,Abierto,fecha_invalida
3241,6890,,,nan,"fecha_invalida,monto_invalido"
3242,21997,,,Cerrado,"fecha_invalida,monto_invalido"
3243,3778,,3464.48,nan,fecha_invalida
3244,9326,,,nan,"fecha_invalida,monto_invalido"
3245,22117,,,Rechazado,"fecha_invalida,monto_invalido"
3246,17153,,,Rechazado,"fecha_invalida,monto_invalido"
3248,20094,,,Cerrado,"fecha_invalida,monto_invalido"
3249,7469,,2471.1,nan,fecha_invalida
3250,6682,,,cerrado,"fecha_invalida,monto_invalido"
3251,24995,,12666.97,nan,fecha_invalida
3252,17495,,9230.19,Cerrado,fecha_invalida
3253,19394,,3352.69,cerrado,fecha_invalida
3254,18828,,14209.33,nan,fecha_invalida
3255,8724,,,cerrado,"fecha_invalida,monto_invalido"
3256,17785,,,Cerrado,"fecha_invalida,monto_invalido"
3257,23170,,-10884.74,cerrado,fecha_invalida
3258,4577,,,nan,"fecha_invalida,monto_invalido"
3259,20729,,,ABIERTO,"fecha_invalida,monto_invalido"
3260,17336,,,ABIERTO,"fecha_invalida,monto_invalido"
3261,19802,,,nan,"fecha_invalida,monto_invalido"
3262,20391,,12080.01,Rechazado,fecha_invalida
3263,2752,,10545.28,nan,fecha_invalida
3265,21392,,8545.96,nan,fecha_invalida
3266,18734,,,nan,"fecha_invalida,monto_invalido"
3268,15504,2025-06-21,,nan,monto_invalido
3269,21234,,,ABIERTO,"fecha_invalida,monto_invalido"
3270,21943,,,nan,"fecha_invalida,monto_invalido"
3271,6023,2026-01-02,,nan,monto_invalido
3272,2527,,,cerrado,"fecha_invalida,monto_invalido"
3273,13272,,,nan,"fecha_invalida,monto_invalido"
3274,21645,,,Rechazado,"fecha_invalida,monto_invalido"
3275,25736,,12419.35,ABIERTO,fecha_invalida
3276,13505,,1057.72,Cerrado,fecha_invalida
3277,16633,,,nan,"fecha_invalida,monto_invalido"
3278,13803,,6133.27,cerrado,fecha_invalida
3279,10568,,,Abierto,"fecha_invalida,monto_invalido"
3280,8890,,6179.99,nan,fecha_invalida
3281,349,,,ABIERTO,"fecha_invalida,monto_invalido"
3282,4904,,,ABIERTO,"fecha_invalida,monto_invalido"
3283,16185,,9842.48,Abierto,fecha_invalida
3284,12326,,,Rechazado,"fecha_invalida,monto_invalido"
3285,13404,,,nan,"fecha_invalida,monto_invalido"
3286,1827,,,Cerrado,"fecha_invalida,monto_invalido"
3287,14871,,,Cerrado,"fecha_invalida,monto_invalido"
3288,11662,,13099.51,Abierto,fecha_invalida
3289,13412,,4299.49,Rechazado,fecha_invalida
3290,21950,,,Cerrado,"fecha_invalida,monto_invalido"
3291,1711,,,Abierto,"fecha_invalida,monto_invalido"
3292,370,,5277.56,nan,fecha_invalida
3293,3360,,12712.55,Abierto,fecha_invalida
3294,18628,,,nan,"fecha_invalida,monto_invalido"
3296,5852,2025-02-27,,Rechazado,monto_invalido
3297,5781,2025-08-07,,nan,monto_invalido
3299,3229,,8262.97,Rechazado,fecha_invalida
3300,10525,,,nan,"fecha_invalida,monto_invalido"
3302,4474,,,nan,"fecha_invalida,monto_invalido"
3303,2934,,,nan,"fecha_invalida,monto_invalido"
3304,22188,,9663.86,cerrado,fecha_invalida
3305,24713,,868.17,nan,fecha_invalida
3306,1978,,1149.3,Rechazado,fecha_invalida
3307,8080,,,Abierto,"fecha_invalida,monto_invalido"
3309,9748,,,Abierto,"fecha_invalida,monto_invalido"
3310,20752,,4203.34,Rechazado,fecha_invalida
3311,11519,,,nan,"fecha_invalida,monto_invalido"
3312,3641,,13903.82,Abierto,fecha_invalida
3313,9552,2025-01-24,,ABIERTO,monto_invalido
3314,979,,,ABIERTO,"fecha_invalida,monto_invalido"
3315,23895,,,cerrado,"fecha_invalida,monto_invalido"
3317,20412,,434.34,Cerrado,fecha_invalida
3318,9556,,,Cerrado,"fecha_invalida,monto_invalido"
3319,2029,,,Abierto,"fecha_invalida,monto_invalido"
3320,14408,,,nan,"fecha_invalida,monto_invalido"
3321,13075,,,Abierto,"fecha_invalida,monto_invalido"
3324,7566,,,nan,"fecha_invalida,monto_invalido"
3325,6857,,,Abierto,"fecha_invalida,monto_invalido"
3326,993,2025-04-20,,nan,monto_invalido
3327,5105,,,ABIERTO,"fecha_invalida,monto_invalido"
3328,21679,,,ABIERTO,"fecha_invalida,monto_invalido"
3329,11288,,,Cerrado,"fecha_invalida,monto_invalido"
3331,6152,,,nan,"fecha_invalida,monto_invalido"
3332,12461,,,nan,"fecha_invalida,monto_invalido"
3334,17085,,3324.33,cerrado,fecha_invalida
3335,13337,,,cerrado,"fecha_invalida,monto_invalido"
3336,22060,,,Cerrado,"fecha_invalida,monto_invalido"
3338,15923,,8798.38,ABIERTO,fecha_invalida
3339,21320,,8348.53,nan,fecha_invalida
3341,11377,,,Abierto,"fecha_invalida,monto_invalido"
3343,25738,,4499.64,nan,fecha_invalida
3344,1995,,,nan,"fecha_invalida,monto_invalido"
3345,24900,,,cerrado,"fecha_invalida,monto_invalido"
3346,25700,,,cerrado,"fecha_invalida,monto_invalido"
3347,25521,,,cerrado,"fecha_invalida,monto_invalido"
3348,5076,,,Rechazado,"fecha_invalida,monto_invalido"
3349,16903,,,cerrado,"fecha_invalida,monto_invalido"
3350,19825,,,Cerrado,"fecha_invalida,monto_invalido"
3351,9247,,13294.39,ABIERTO,fecha_invalida
3352,14070,,,Abierto,"fecha_invalida,monto_invalido"
3353,17831,,,nan,"fecha_invalida,monto_invalido"
3356,6732,,3157.86,Abierto,fecha_invalida
3357,3043,,,Rechazado,"fecha_invalida,monto_invalido"
3358,17284,2025-05-23,,Rechazado,monto_invalido
3359,3534,,,ABIERTO,"fecha_invalida,monto_invalido"
3360,3323,,1354.83,Cerrado,fecha_invalida
