id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
14145,,1049,21,9,7,,298.48,,"fecha_invalida,prima_invalida,monto_invalido"
14146,,392,75,6,3,1154.92,245.54,208190.4,fecha_invalida
14148,,2281,106,4,8,,142.62,111249.67,"fecha_invalida,prima_invalida"
14149,,1056,12,1,11,1844.47,138.75,,"fecha_invalida,monto_invalido"
14150,,1603,61,4,6,1779.28,390.28,,"fecha_invalida,monto_invalido"
14151,,1872,12,2,11,1738.12,350.72,288713.21,fecha_invalida
14152,,215,59,4,10,,201.81,244009.7,"fecha_invalida,prima_invalida"
14153,2025-06-10,959,22,13,6,,23.12,16631.91,prima_invalida
14154,,2063,46,1,11,1026.47,171.92,,"fecha_invalida,monto_invalido"
14155,,1238,1,15,11,,223.01,,"fecha_invalida,prima_invalida,monto_invalido"
14157,,908,53,14,9,802.21,,119676.38,fecha_invalida
14158,,146,13,2,8,219.96,34.02,,"fecha_invalida,monto_invalido"
14159,,935,63,4,7,618.08,55.85,69784.97,fecha_invalida
14160,,623,16,15,11,,,,"fecha_invalida,prima_invalida,monto_invalido"
14161,2025-01-28,3650,48,9,2,1895.49,347.24,,monto_invalido
14162,,66,33,1,2,1346.18,217.61,,"fecha_invalida,monto_invalido"
14163,,355,66,2,4,,,56578.93,"fecha_invalida,prima_invalida"
14164,,415,17,11,9,673.02,90.15,,"fecha_invalida,monto_invalido"
14165,,409,16,14,1,,137.34,177894.57,"fecha_invalida,prima_invalida"
14166,,1073,54,9,7,,418.63,354502.02,"fecha_invalida,prima_invalida"
14167,,2308,7,6,6,,97.77,,"fecha_invalida,prima_invalida,monto_invalido"
14168,,824,79,5,11,1441.0,195.26,,"fecha_invalida,monto_invalido"
14169,,1702,58,8,7,316.56,44.38,18533.54,fecha_invalida
14170,,667,18,9,1,0.0,362.49,,"fecha_invalida,monto_invalido"
14171,,2605,110,1,9,1976.58,323.35,382785.07,fecha_invalida
14172,,270,1,14,10,,197.9,,"fecha_invalida,prima_invalida,monto_invalido"
14173,,709,35,6,1,822.63,167.92,96308.8,fecha_invalida
14174,2025-05-01,2341,15,6,6,512.7,27.43,,monto_invalido
14175,,426,40,4,10,311.39,,,"fecha_invalida,monto_invalido"
14176,,2733,15,9,11,,248.02,196393.03,"fecha_invalida,prima_invalida"
14177,,194,33,13,6,134.88,26.32,14252.54,fecha_invalida
14178,,512,21,12,11,,314.35,110019.75,"fecha_invalida,prima_invalida"
14179,,416,27,13,4,885.42,,47605.25,fecha_invalida
14180,,1755,46,9,3,1210.42,127.21,,"fecha_invalida,monto_invalido"
14181,,1163,33,12,12,1015.43,,,"fecha_invalida,monto_invalido"
14182,,1599,56,8,1,187.54,14.23,,"fecha_invalida,monto_invalido"
14183,2025-04-19,2801,43,11,8,,132.3,176843.09,prima_invalida
14184,,1253,30,6,9,,107.03,,"fecha_invalida,prima_invalida,monto_invalido"
14185,,187,80,15,1,1218.41,,82466.62,fecha_invalida
14186,,1422,27,5,1,697.12,89.84,99866.68,fecha_invalida
14187,,1167,11,7,4,,,,"fecha_invalida,prima_invalida,monto_invalido"
14189,,2262,24,7,6,559.16,66.66,,"fecha_invalida,monto_invalido"
14190,,3753,48,6,4,,,,"fecha_invalida,prima_invalida,monto_invalido"
14191,,575,15,11,7,390.63,45.38,,"fecha_invalida,monto_invalido"
14192,,87,43,7,6,,191.48,85117.79,"fecha_invalida,prima_invalida"
14193,2025-09-20,1081,37,3,4,,,282415.17,prima_invalida
14194,,1662,22,14,9,153.56,33.44,,"fecha_invalida,monto_invalido"
14195,,2284,39,6,11,,,,"fecha_invalida,prima_invalida,monto_invalido"
14196,,2331,55,5,3,,782.38,,"fecha_invalida,prima_invalida,monto_invalido"
14197,,1190,51,4,4,961.57,,186476.46,fecha_invalida
14198,2025-07-25,1824,6,5,8,,144.36,,"prima_invalida,monto_invalido"
14199,,1791,39,1,1,,13.36,5359.46,"fecha_invalida,prima_invalida"
14200,,1656,47,4,9,1119.91,,,"fecha_invalida,monto_invalido"
14201,,1188,27,12,4,972.05,203.31,,"fecha_invalida,monto_invalido"
14202,,2708,17,11,5,1422.28,95.64,,"fecha_invalida,monto_invalido"
14203,,1731,69,1,1,,1889.33,,"fecha_invalida,prima_invalida,monto_invalido"
14204,,1984,11,12,9,,102.16,317818.0,"fecha_invalida,prima_invalida"
14205,,496,32,13,8,323.56,79.12,,"fecha_invalida,monto_invalido"
14206,,1895,24,13,12,1375.49,303.98,,"fecha_invalida,monto_invalido"
14207,2025-09-22,570,8,7,11,,206.21,,"prima_invalida,monto_invalido"
14208,,122,72,9,2,654.26,114.83,,"fecha_invalida,monto_invalido"
14209,,2750,40,15,5,,263.49,,"fecha_invalida,prima_invalida,monto_invalido"
14210,,2213,8,5,11,438.65,,,"fecha_invalida,monto_invalido"
14211,,1629,73,15,10,1451.48,185.7,212884.89,fecha_invalida
14212,,840,39,5,8,94.03,,15637.64,fecha_invalida
14213,,942,10,10,10,,232.69,,"fecha_invalida,prima_invalida,monto_invalido"
14214,,2007,23,9,5,,,,"fecha_invalida,prima_invalida,monto_invalido"
14215,,2641,79,4,12,,223.13,,"fecha_invalida,prima_invalida,monto_invalido"
14216,,1385,74,3,6,388.88,67.97,,"fecha_invalida,monto_invalido"
14217,,2890,44,1,8,618.64,122.74,37648.58,fecha_invalida
14218,,1421,68,1,11,734.52,,77790.53,fecha_invalida
14220,,2099,28,9,12,315.3,,,"fecha_invalida,monto_invalido"
14221,2026-01-16,1477,19,12,10,,147.08,,"prima_invalida,monto_invalido"
14222,,2612,70,12,8,405.09,76.38,,"fecha_invalida,monto_invalido"
14224,,2099,57,15,9,,334.12,283716.79,"fecha_invalida,prima_invalida"
14225,,2057,75,15,6,-1661.01,325.94,,"fecha_invalida,monto_invalido"
14226,,2057,26,9,4,486.26,102.01,58271.9,fecha_invalida
14227,,1460,22,2,7,502.41,79.08,87398.22,fecha_invalida
14228,,2911,53,11,11,,,,"fecha_invalida,prima_invalida,monto_invalido"
14229,,1151,9,5,1,,64.71,50936.73,"fecha_invalida,prima_invalida"
14230,,1389,35,6,5,,77.81,,"fecha_invalida,prima_invalida,monto_invalido"
14231,,2264,16,6,10,,151.0,,"fecha_invalida,prima_invalida,monto_invalido"
14232,2025-08-09,3631,23,14,2,,215.48,158367.8,prima_invalida
14233,,1773,75,3,3,393.19,61.73,68584.35,fecha_invalida
14234,,2188,1,2,11,,153.07,,"fecha_invalida,prima_invalida,monto_invalido"
14235,,1146,64,13,2,,103.57,,"fecha_invalida,prima_invalida,monto_invalido"
14236,,3794,49,9,6,,333.58,,"fecha_invalida,prima_invalida,monto_invalido"
14237,,1110,30,11,10,,154.34,,"fecha_invalida,prima_invalida,monto_invalido"
14238,2025-01-20,716,70,13,11,526.6,33.5,,monto_invalido
14239,,906,5,10,3,,,133016.38,"fecha_invalida,prima_invalida"
14240,,1576,60,5,11,,124.63,,"fecha_invalida,prima_invalida,monto_invalido"
14241,,731,20,12,8,,245.47,224659.9,"fecha_invalida,prima_invalida"
14242,,1191,3,3,3,720.42,71.43,143260.79,fecha_invalida
14243,2026-02-08,2917,30,13,8,1924.82,140.22,,monto_invalido
14245,2025-05-05,422,62,15,11,,,,"prima_invalida,monto_invalido"
14246,,703,78,13,4,784.01,,116630.25,fecha_invalida
14247,,99,16,11,12,,189.8,,"fecha_invalida,prima_invalida,monto_invalido"
14248,2025-07-12,950,10,11,10,,158.27,,"prima_invalida,monto_invalido"
14249,,1978,68,13,9,301.47,,9367.49,fecha_invalida
14250,,743,42,1,1,582.58,98.68,,"fecha_invalida,monto_invalido"
14251,2026-01-09,1886,97,12,3,248.76,12.95,,monto_invalido
14252,,307,56,5,6,909.12,200.74,84001.89,fecha_invalida
14253,,245,1,7,2,,314.13,,"fecha_invalida,prima_invalida,monto_invalido"
14254,,2871,68,10,5,,171.52,297496.96,"fecha_invalida,prima_invalida"
14255,2025-01-30,1895,8,7,8,702.16,168.93,,monto_invalido
14256,,203,39,1,2,125.69,,23203.87,fecha_invalida
14257,,786,95,12,4,373.02,33.94,,"fecha_invalida,monto_invalido"
14258,,32,39,3,1,1961.92,317.46,346989.22,fecha_invalida
14259,2025-08-23,1094,77,1,12,1865.18,,,monto_invalido
14261,,2824,62,14,10,,,,"fecha_invalida,prima_invalida,monto_invalido"
14262,,604,11,11,12,1280.5,292.74,,"fecha_invalida,monto_invalido"
14263,2025-02-26,2778,25,3,8,56.02,6.46,,monto_invalido
14265,,1305,41,13,9,,453.44,88671.96,"fecha_invalida,prima_invalida"
14266,,2586,11,13,1,989.13,247.12,141221.65,fecha_invalida
14268,,1499,5,12,12,161.54,29.97,29823.19,fecha_invalida
14269,,2801,78,2,6,516.22,36.13,52683.78,fecha_invalida
14270,,2677,16,10,4,1470.57,155.07,,"fecha_invalida,monto_invalido"
14271,,1619,80,4,7,1455.69,188.73,202276.2,fecha_invalida
14272,,1569,14,12,3,356.96,,,"fecha_invalida,monto_invalido"
14273,,1502,79,4,5,331.87,79.68,,"fecha_invalida,monto_invalido"
14274,,1174,39,11,3,1664.38,,,"fecha_invalida,monto_invalido"
14275,,1042,15,10,5,310.04,59.25,,"fecha_invalida,monto_invalido"
14276,,2363,36,11,5,,86.61,183826.52,"fecha_invalida,prima_invalida"
14277,2025-07-08,2888,77,3,4,,405.31,,"prima_invalida,monto_invalido"
14278,2026-02-14,185,14,3,2,,,351864.79,prima_invalida
14279,,1671,18,13,9,1148.81,,,"fecha_invalida,monto_invalido"
14280,,519,18,2,3,1606.55,322.95,130609.71,fecha_invalida
14281,,1711,9,13,7,1294.74,137.37,,"fecha_invalida,monto_invalido"
14282,,418,71,6,6,414.46,,,"fecha_invalida,monto_invalido"
14283,,2571,68,12,3,867.36,62.31,53174.25,fecha_invalida
14284,,2773,68,13,8,834.02,50.92,95002.3,fecha_invalida
14285,,346,6,14,9,323.2,76.53,,"fecha_invalida,monto_invalido"
14286,2025-11-25,2722,64,13,12,89.56,10.65,,monto_invalido
14287,,50,7,6,8,,329.27,,"fecha_invalida,prima_invalida,monto_invalido"
14288,,2759,1,1,3,,202.37,108755.36,"fecha_invalida,prima_invalida"
14289,,1309,50,8,12,,126.57,40896.96,"fecha_invalida,prima_invalida"
14290,,1119,3,9,4,1880.45,2439.97,,"fecha_invalida,monto_invalido"
14291,,2946,12,9,6,75.58,14.99,7245.06,fecha_invalida
14292,,451,57,5,8,516.9,73.91,,"fecha_invalida,monto_invalido"
14293,,1607,2,5,7,181.46,30.98,,"fecha_invalida,monto_invalido"
14294,,1455,32,6,9,,313.66,223482.73,"fecha_invalida,prima_invalida"
14296,,1308,10,1,4,,72.88,,"fecha_invalida,prima_invalida,monto_invalido"
14297,,1100,30,13,2,321.13,76.0,,"fecha_invalida,monto_invalido"
14298,,736,38,14,2,,307.65,97231.58,"fecha_invalida,prima_invalida"
14299,2025-01-14,1159,11,5,2,1729.4,194.74,,monto_invalido
14300,,665,19,11,5,1612.78,97.71,,"fecha_invalida,monto_invalido"
14301,,530,59,3,10,1457.68,,,"fecha_invalida,monto_invalido"
14302,,2089,2,14,4,,228.83,,"fecha_invalida,prima_invalida,monto_invalido"
14303,,1595,70,4,1,1424.95,,254797.5,fecha_invalida
14304,2025-05-03,1168,77,4,12,111.6,6.64,,monto_invalido
14305,2025-01-02,103,34,7,8,387.68,37.39,,monto_invalido
14306,,243,20,4,5,,684.88,85819.4,"fecha_invalida,prima_invalida"
14307,,2242,13,8,3,436.5,60.16,38095.06,fecha_invalida
14308,,944,20,2,11,236.63,57.83,,"fecha_invalida,monto_invalido"
14309,,916,4,11,2,,171.94,144875.53,"fecha_invalida,prima_invalida"
14310,,2033,3,2,9,704.72,105.52,,"fecha_invalida,monto_invalido"
14311,,2445,52,2,7,,,,"fecha_invalida,prima_invalida,monto_invalido"
14312,,2316,14,3,8,1712.41,302.79,130325.46,fecha_invalida
14313,,683,51,11,5,610.37,87.74,,"fecha_invalida,monto_invalido"
14314,,2882,38,12,4,,128.99,,"fecha_invalida,prima_invalida,monto_invalido"
14315,,2503,19,10,12,,254.09,123383.02,"fecha_invalida,prima_invalida"
14316,,734,53,12,3,599.03,30.1,,"fecha_invalida,monto_invalido"
14317,2026-01-04,1586,17,10,11,,93.69,198210.19,prima_invalida
14318,,210,63,7,2,87.73,16.22,,"fecha_invalida,monto_invalido"
14319,,554,47,10,6,1469.59,142.09,201710.89,fecha_invalida
14320,,501,35,2,10,958.63,174.77,,"fecha_invalida,monto_invalido"
14321,,237,14,8,11,894.87,138.71,146226.11,fecha_invalida
14322,,2743,63,8,5,288.48,57.27,,"fecha_invalida,monto_invalido"
14323,,434,54,10,6,907.39,,83344.8,fecha_invalida
14324,,369,74,9,6,456.11,75.93,,"fecha_invalida,monto_invalido"
14325,,849,76,6,6,453.64,35.17,,"fecha_invalida,monto_invalido"
14326,,3714,70,5,9,1311.94,,,"fecha_invalida,monto_invalido"
14327,,2595,26,15,6,,384.69,,"fecha_invalida,prima_invalida,monto_invalido"
14328,,1935,53,5,9,614.5,77.78,,"fecha_invalida,monto_invalido"
14329,,1967,60,12,7,,,218071.03,"fecha_invalida,prima_invalida"
14330,,2400,41,9,10,201.63,13.87,,"fecha_invalida,monto_invalido"
14331,,311,95,4,8,,299.77,53071.47,"fecha_invalida,prima_invalida"
14332,2025-11-04,604,14,7,11,,,,"prima_invalida,monto_invalido"
14333,,551,38,9,11,60.29,6.85,11900.1,fecha_invalida
14334,,243,80,1,10,387.12,,23128.26,fecha_invalida
14335,,1361,5,7,10,97.48,16.43,16482.17,fecha_invalida
14336,,2104,30,2,10,341.08,42.36,8646.69,fecha_invalida
14337,2025-12-02,2835,53,9,3,386.35,81.89,,monto_invalido
14338,,2868,69,8,2,958.3,156.91,,"fecha_invalida,monto_invalido"
14339,,2842,8,13,9,,113.0,113625.49,"fecha_invalida,prima_invalida"
14340,,1392,30,12,3,285.03,,45388.26,fecha_invalida
14341,,2788,17,2,2,-131.13,,2688.42,fecha_invalida
14342,,1571,34,13,12,,104.57,14330.86,"fecha_invalida,prima_invalida"
14343,,3822,20,6,1,1470.3,260.43,,"fecha_invalida,monto_invalido"
14344,,1200,29,4,8,585.29,,74546.06,fecha_invalida
14345,,2485,47,13,2,561.67,,,"fecha_invalida,monto_invalido"
14346,,856,63,12,7,583.93,56.81,,"fecha_invalida,monto_invalido"
14347,,2306,24,10,12,,69.08,25576.99,"fecha_invalida,prima_invalida"
14348,2025-10-31,699,44,10,8,,117.26,,"prima_invalida,monto_invalido"
14349,2025-09-20,1592,21,3,8,945.75,120.55,,monto_invalido
14350,,1447,80,8,9,786.82,170.4,,"fecha_invalida,monto_invalido"
14351,,1052,13,15,5,919.66,84.17,,"fecha_invalida,monto_invalido"
14352,,2353,63,10,9,177.31,,10080.31,fecha_invalida
14353,2025-08-09,522,80,15,4,-1211.31,252.58,,monto_invalido
14354,,1703,17,3,12,371.24,56.16,,"fecha_invalida,monto_invalido"
14355,,1129,29,14,11,,134.96,173411.1,"fecha_invalida,prima_invalida"
14356,,2150,35,12,8,1689.56,241.73,322261.78,fecha_invalida
14357,2025-04-17,2049,30,6,9,58.88,4.03,,monto_invalido
14358,,1656,66,13,2,292.28,37.7,,"fecha_invalida,monto_invalido"
14359,,1795,60,8,3,1001.79,161.32,,"fecha_invalida,monto_invalido"
14360,,39,17,6,6,,419.79,383476.55,"fecha_invalida,prima_invalida"
14361,,683,17,13,5,,30.04,,"fecha_invalida,prima_invalida,monto_invalido"
14362,,109,46,9,1,,172.23,,"fecha_invalida,prima_invalida,monto_invalido"
14363,,2649,48,4,3,,436.24,,"fecha_invalida,prima_invalida,monto_invalido"
14364,,2939,64,11,2,904.99,76.16,148348.15,fecha_invalida
14365,,1227,28,2,9,720.88,124.74,48029.97,fecha_invalida
14366,,1892,35,8,3,1188.27,292.13,125811.88,fecha_invalida
14367,,1048,26,10,10,728.32,44.95,64158.14,fecha_invalida
14368,,388,43,5,7,1565.68,137.99,,"fecha_invalida,monto_invalido"
14369,,2192,52,15,11,,141.96,56689.74,"fecha_invalida,prima_invalida"
14370,,1288,76,10,4,,201.28,,"fecha_invalida,prima_invalida,monto_invalido"
14371,2025-08-16,1309,112,3,1,,296.08,,"prima_invalida,monto_invalido"
14372,,2778,23,1,1,1494.08,216.32,,"fecha_invalida,monto_invalido"
14373,,342,6,3,9,892.88,176.67,,"fecha_invalida,monto_invalido"
14375,,1840,50,13,10,,2411.63,,"fecha_invalida,prima_invalida,monto_invalido"
14376,,2385,74,2,12,,192.07,200710.02,"fecha_invalida,prima_invalida"
14377,,2809,26,3,4,373.54,58.2,71203.33,fecha_invalida
14378,,2807,42,10,6,923.34,164.07,171972.42,fecha_invalida
14379,,2307,37,2,11,153.76,34.52,11337.37,fecha_invalida
14380,,2434,8,3,5,1813.92,376.27,,"fecha_invalida,monto_invalido"
14381,,95,8,4,3,177.17,21.13,22079.21,fecha_invalida
14382,2026-01-24,1711,19,12,4,487.24,60.06,,monto_invalido
14383,,2518,5,6,2,431.22,66.5,,"fecha_invalida,monto_invalido"
14384,,2299,79,1,5,,166.45,,"fecha_invalida,prima_invalida,monto_invalido"
14385,,38,38,11,6,1244.54,290.92,135315.64,fecha_invalida
14386,,880,47,4,8,1680.39,374.18,98058.81,fecha_invalida
14387,2025-08-12,1539,48,1,1,,205.64,,"prima_invalida,monto_invalido"
14389,,2943,29,8,5,123.42,30.44,,"fecha_invalida,monto_invalido"
14390,,2067,12,7,4,1215.35,275.7,,"fecha_invalida,monto_invalido"
14391,2025-09-08,180,7,9,8,418.94,53.56,,monto_invalido
14392,,1754,74,1,9,,,,"fecha_invalida,prima_invalida,monto_invalido"
14393,,2513,1,13,8,,80.87,,"fecha_invalida,prima_invalida,monto_invalido"
14394,,2243,9,1,12,,265.85,,"fecha_invalida,prima_invalida,monto_invalido"
14395,,294,44,8,10,,133.08,,"fecha_invalida,prima_invalida,monto_invalido"
14396,,2086,79,11,1,,382.88,,"fecha_invalida,prima_invalida,monto_invalido"
14397,,135,38,14,1,981.82,143.17,,"fecha_invalida,monto_invalido"
14399,,2801,6,1,10,763.35,127.3,134717.93,fecha_invalida
14400,,985,67,13,5,1427.55,216.45,241563.23,fecha_invalida
14401,,1435,40,4,12,,152.56,,"fecha_invalida,prima_invalida,monto_invalido"
14402,,2600,65,2,5,963.03,,,"fecha_invalida,monto_invalido"
14403,,2850,40,6,8,363.39,,56231.97,fecha_invalida
14404,,1590,73,12,2,0.0,323.78,237889.91,fecha_invalida
14405,2025-10-07,2404,78,8,11,,316.29,,"prima_invalida,monto_invalido"
14406,2025-02-25,1114,25,13,9,502.23,103.92,,monto_invalido
14407,2025-07-04,148,51,9,7,642.86,108.56,,monto_invalido
14408,,1227,46,9,4,287.04,63.54,,"fecha_invalida,monto_invalido"
14409,,502,20,9,1,,13.85,9418.55,"fecha_invalida,prima_invalida"
14410,,1394,22,4,4,,,90937.43,"fecha_invalida,prima_invalida"
14411,2025-03-27,1881,31,11,12,54.03,7.34,,monto_invalido
14412,,2333,45,14,6,679.46,48.7,71990.59,fecha_invalida
14413,2025-12-06,1019,4,13,6,,245.71,184651.05,prima_invalida
14414,,1628,11,9,5,199.8,45.13,,"fecha_invalida,monto_invalido"
14415,,2810,94,15,2,,151.0,,"fecha_invalida,prima_invalida,monto_invalido"
14416,,2828,53,3,7,973.39,,,"fecha_invalida,monto_invalido"
14417,,1763,47,15,12,,,43060.07,"fecha_invalida,prima_invalida"
14418,2025-10-02,1893,12,1,7,,144.85,,"prima_invalida,monto_invalido"
14419,,1426,2,13,12,,7.67,,"fecha_invalida,prima_invalida,monto_invalido"
14420,,2705,67,5,12,,260.93,,"fecha_invalida,prima_invalida,monto_invalido"
14421,,2705,63,5,3,872.45,,,"fecha_invalida,monto_invalido"
14422,,2644,1,12,1,1872.96,358.77,257510.61,fecha_invalida
14423,,2633,8,1,10,,422.57,,"fecha_invalida,prima_invalida,monto_invalido"
14424,,793,65,9,6,,132.81,83231.21,"fecha_invalida,prima_invalida"
14425,,215,9,4,6,939.43,169.78,98395.7,fecha_invalida
14426,,79,74,15,7,,79.91,35246.35,"fecha_invalida,prima_invalida"
14427,2025-04-04,2056,78,3,5,,117.07,160964.6,prima_invalida
14428,,2057,6,1,7,1157.3,189.73,,"fecha_invalida,monto_invalido"
14429,2025-11-14,2607,48,2,6,,97.41,,"prima_invalida,monto_invalido"
14430,2025-06-08,1850,55,9,4,691.64,98.99,,monto_invalido
14431,,2024,40,15,12,960.44,,96587.2,fecha_invalida
14432,2025-07-12,2765,64,13,6,,156.08,,"prima_invalida,monto_invalido"
14434,,1845,16,2,11,1488.56,102.4,,"fecha_invalida,monto_invalido"
14435,,1199,64,1,5,,154.45,114613.06,"fecha_invalida,prima_invalida"
14436,,7,43,9,3,,170.24,77390.32,"fecha_invalida,prima_invalida"
14437,,3780,66,15,11,,135.86,241440.14,"fecha_invalida,prima_invalida"
14438,,375,5,11,3,,128.11,,"fecha_invalida,prima_invalida,monto_invalido"
14439,,2500,28,10,2,,153.03,89115.15,"fecha_invalida,prima_invalida"
14440,,2881,15,14,6,878.47,169.74,105636.77,fecha_invalida
14441,,1888,44,13,1,1318.69,135.88,,"fecha_invalida,monto_invalido"
14442,,309,7,14,4,691.56,96.63,,"fecha_invalida,monto_invalido"
14443,,2374,69,12,5,909.71,157.92,89270.57,fecha_invalida
14444,,1806,44,3,2,,,224109.65,"fecha_invalida,prima_invalida"
14445,,2169,24,4,10,,349.57,,"fecha_invalida,prima_invalida,monto_invalido"
14446,,2093,39,10,11,,140.18,152665.56,"fecha_invalida,prima_invalida"
14447,,1467,72,14,2,105.11,9.22,,"fecha_invalida,monto_invalido"
14448,,1480,13,10,1,,,11731.11,"fecha_invalida,prima_invalida"
14449,2025-03-21,1265,20,9,8,762.13,146.13,,monto_invalido
14450,,651,44,11,10,1461.89,291.66,,"fecha_invalida,monto_invalido"
14451,,69,22,4,12,404.91,29.51,,"fecha_invalida,monto_invalido"
14452,,1577,35,8,2,,105.77,,"fecha_invalida,prima_invalida,monto_invalido"
14453,2025-06-11,2123,72,14,6,,113.15,,"prima_invalida,monto_invalido"
14454,,1860,41,12,10,,57.32,66658.17,"fecha_invalida,prima_invalida"
14455,,2664,23,4,4,1645.8,92.07,233806.47,fecha_invalida
14456,,847,80,9,10,,209.55,162738.1,"fecha_invalida,prima_invalida"
14457,,930,36,4,8,851.84,100.22,,"fecha_invalida,monto_invalido"
14458,,1103,35,6,9,230.91,55.21,,"fecha_invalida,monto_invalido"
14459,,1829,5,2,1,,,,"fecha_invalida,prima_invalida,monto_invalido"
14460,,2239,6,5,3,660.54,130.88,,"fecha_invalida,monto_invalido"
14461,,2106,1,2,1,1678.5,,55399.92,fecha_invalida
14462,2025-09-02,835,2,7,1,525.63,34.49,,monto_invalido
14463,,684,26,5,12,,187.31,226386.06,"fecha_invalida,prima_invalida"
14464,,1071,39,7,2,905.25,,155148.07,fecha_invalida
14465,2025-12-19,1543,19,3,5,,371.59,,"prima_invalida,monto_invalido"
14466,,903,44,11,12,279.3,67.16,,"fecha_invalida,monto_invalido"
14467,,2601,37,13,2,781.88,101.7,20970.86,fecha_invalida
14468,,1749,44,8,5,,206.03,243718.45,"fecha_invalida,prima_invalida"
14469,,1468,9,4,3,553.97,120.23,,"fecha_invalida,monto_invalido"
14470,,533,58,12,10,,367.91,143251.94,"fecha_invalida,prima_invalida"
14471,,530,33,7,2,825.31,112.0,,"fecha_invalida,monto_invalido"
14472,,1447,2,8,9,,61.17,,"fecha_invalida,prima_invalida,monto_invalido"
14473,,1864,55,13,7,,152.46,222138.3,"fecha_invalida,prima_invalida"
14474,2025-01-26,1658,28,1,3,,,43643.27,prima_invalida
14475,,2599,16,8,10,,254.95,,"fecha_invalida,prima_invalida,monto_invalido"
14476,,1054,77,2,5,523.53,26.9,104118.02,fecha_invalida
14477,,1006,11,1,3,516.76,126.71,,"fecha_invalida,monto_invalido"
14478,,2840,2,9,6,,92.99,231662.7,"fecha_invalida,prima_invalida"
14479,,173,56,5,6,,,,"fecha_invalida,prima_invalida,monto_invalido"
14480,,1250,37,10,11,,46.3,,"fecha_invalida,prima_invalida,monto_invalido"
14481,,620,33,12,7,,76.65,,"fecha_invalida,prima_invalida,monto_invalido"
14482,,1262,33,4,5,,270.47,40379.2,"fecha_invalida,prima_invalida"
14483,,1242,69,15,1,,172.84,101048.42,"fecha_invalida,prima_invalida"
14484,,2162,49,1,10,,265.47,,"fecha_invalida,prima_invalida,monto_invalido"
14485,,859,40,2,9,540.08,64.77,,"fecha_invalida,monto_invalido"
14486,,295,31,8,1,,3.39,,"fecha_invalida,prima_invalida,monto_invalido"
14487,,361,8,6,3,1329.22,174.67,,"fecha_invalida,monto_invalido"
14488,2025-03-22,570,36,12,4,580.57,,,monto_invalido
14489,,1034,62,5,9,771.4,101.68,,"fecha_invalida,monto_invalido"
